BatchId,Date,Region,Channel,Product,Revenue,Orders,Returns
BATCH-001682,2025-05-02,East,Mobile,Grocery,2801,57,3
BATCH-002077,2025-05-02,East,Mobile,Home,8846,95,3
BATCH-002204,2025-05-02,East,Mobile,Beverages,571,20,1
BATCH-002229,2025-05-02,East,Retail,Grocery,5916,131,6
BATCH-002376,2025-05-02,West,Retail,Home,11768,136,5
BATCH-002646,2025-05-02,South,Retail,Beverages,2325,88,4
BATCH-003041,2025-05-02,South,Mobile,Pet Care,6708,119,4
BATCH-003489,2025-05-02,North,Web,Personal Care,6801,144,6
BATCH-003847,2025-05-02,West,Mobile,Grocery,5989,116,3
BATCH-003972,2025-05-02,North,Web,Beverages,2465,85,5
BATCH-004246,2025-05-02,South,Retail,Home,16308,171,6
BATCH-004480,2025-05-02,South,Web,Home,2355,29,1
BATCH-004616,2025-05-02,East,Retail,Beverages,1451,59,3
BATCH-004808,2025-05-02,South,Mobile,Pet Care,1559,29,2
BATCH-004818,2025-05-02,West,Web,Home,12214,151,7
BATCH-000069,2025-05-03,East,Mobile,Pet Care,10210,176,10
BATCH-000310,2025-05-03,South,Mobile,Pet Care,6498,105,2
BATCH-000519,2025-05-03,North,Partner,Grocery,5771,142,7
BATCH-000748,2025-05-03,West,Partner,Pet Care,2725,52,3
BATCH-000916,2025-05-03,North,Retail,Home,6101,71,2
BATCH-001056,2025-05-03,South,Mobile,Home,8197,93,4
BATCH-001379,2025-05-03,West,Mobile,Home,16997,194,9
BATCH-001615,2025-05-03,East,Web,Home,1711,24,1
BATCH-002231,2025-05-03,South,Partner,Grocery,896,23,1
BATCH-002310,2025-05-03,East,Web,Grocery,4948,134,9
BATCH-002370,2025-05-03,East,Retail,Pet Care,6696,110,3
BATCH-002944,2025-05-03,South,Mobile,Pet Care,6675,115,7
BATCH-003677,2025-05-03,South,Mobile,Home,5687,72,4
BATCH-004030,2025-05-03,East,Retail,Beverages,5574,171,5
BATCH-004501,2025-05-03,South,Retail,Beverages,3539,137,6
BATCH-000265,2025-05-04,South,Web,Personal Care,4425,81,4
BATCH-000476,2025-05-04,North,Retail,Personal Care,8458,160,4
BATCH-001365,2025-05-04,South,Mobile,Home,2629,27,1
BATCH-001571,2025-05-04,West,Web,Personal Care,2004,33,1
BATCH-002246,2025-05-04,East,Retail,Personal Care,1611,31,2
BATCH-002589,2025-05-04,South,Retail,Personal Care,4306,86,2
BATCH-002663,2025-05-04,South,Retail,Pet Care,7494,129,4
BATCH-002690,2025-05-04,North,Retail,Beverages,1866,78,2
BATCH-002895,2025-05-04,West,Retail,Beverages,3260,126,7
BATCH-002933,2025-05-04,East,Partner,Pet Care,1724,33,1
BATCH-003764,2025-05-04,West,Partner,Grocery,3784,88,5
BATCH-004357,2025-05-04,East,Partner,Home,15167,188,4
BATCH-000138,2025-05-05,South,Mobile,Grocery,7192,171,9
BATCH-000235,2025-05-05,East,Retail,Beverages,3529,128,6
BATCH-000552,2025-05-05,North,Web,Beverages,1131,37,2
BATCH-000931,2025-05-05,North,Mobile,Grocery,4839,132,7
BATCH-001035,2025-05-05,North,Web,Personal Care,3086,59,2
BATCH-001166,2025-05-05,South,Partner,Grocery,6898,139,6
BATCH-001638,2025-05-05,South,Web,Grocery,981,24,1
BATCH-002179,2025-05-05,South,Web,Beverages,2472,103,5
BATCH-002890,2025-05-05,North,Mobile,Beverages,4187,136,5
BATCH-003153,2025-05-05,North,Retail,Pet Care,3215,58,2
BATCH-003490,2025-05-05,North,Web,Home,15001,178,6
BATCH-003898,2025-05-05,South,Web,Pet Care,5641,97,5
BATCH-004048,2025-05-05,East,Mobile,Beverages,2842,93,6
BATCH-004338,2025-05-05,West,Web,Personal Care,1554,31,1
BATCH-004805,2025-05-05,West,Partner,Pet Care,5904,96,2
BATCH-004888,2025-05-05,North,Mobile,Home,16037,163,9
BATCH-004946,2025-05-05,West,Web,Personal Care,4488,88,4
BATCH-000016,2025-05-06,East,Mobile,Personal Care,7316,149,7
BATCH-000180,2025-05-06,South,Partner,Grocery,3060,66,2
BATCH-000540,2025-05-06,West,Web,Pet Care,13370,198,11
BATCH-000603,2025-05-06,North,Partner,Grocery,4954,99,4
BATCH-000940,2025-05-06,South,Mobile,Personal Care,2970,61,3
BATCH-001695,2025-05-06,South,Mobile,Personal Care,11068,195,11
BATCH-002057,2025-05-06,East,Web,Grocery,2837,75,2
BATCH-002582,2025-05-06,South,Web,Beverages,4844,188,10
BATCH-002599,2025-05-06,South,Partner,Pet Care,3421,55,1
BATCH-002600,2025-05-06,East,Partner,Grocery,1801,43,2
BATCH-002761,2025-05-06,West,Retail,Pet Care,12830,178,5
BATCH-002968,2025-05-06,West,Partner,Beverages,725,29,0
BATCH-003384,2025-05-06,West,Web,Pet Care,11344,194,9
BATCH-003513,2025-05-06,East,Retail,Personal Care,3028,60,1
BATCH-004426,2025-05-06,North,Mobile,Beverages,3170,125,7
BATCH-004492,2025-05-06,West,Retail,Grocery,6302,163,9
BATCH-004602,2025-05-06,South,Retail,Personal Care,2206,36,1
BATCH-004682,2025-05-06,South,Partner,Grocery,9804,196,8
BATCH-004851,2025-05-06,West,Partner,Grocery,6649,162,8
BATCH-000125,2025-05-07,West,Partner,Home,5271,60,3
BATCH-000159,2025-05-07,South,Mobile,Personal Care,2034,45,1
BATCH-000981,2025-05-07,West,Web,Pet Care,7875,113,6
BATCH-001892,2025-05-07,North,Partner,Personal Care,3491,59,1
BATCH-001975,2025-05-07,West,Web,Pet Care,4696,87,5
BATCH-002984,2025-05-07,South,Mobile,Grocery,6494,148,7
BATCH-003453,2025-05-07,North,Web,Home,1937,24,1
BATCH-003531,2025-05-07,West,Web,Grocery,1905,41,2
BATCH-003868,2025-05-07,East,Retail,Beverages,3831,154,8
BATCH-003951,2025-05-07,South,Web,Pet Care,7098,117,4
BATCH-000798,2025-05-08,West,Web,Beverages,3558,109,6
BATCH-001055,2025-05-08,North,Web,Pet Care,6386,106,5
BATCH-001091,2025-05-08,West,Mobile,Beverages,2687,99,4
BATCH-001745,2025-05-08,West,Mobile,Grocery,2730,58,3
BATCH-001776,2025-05-08,West,Retail,Grocery,2587,62,3
BATCH-002460,2025-05-08,North,Web,Pet Care,10269,167,4
BATCH-002837,2025-05-08,West,Retail,Beverages,5629,200,10
BATCH-002916,2025-05-08,West,Web,Pet Care,6031,89,3
BATCH-003897,2025-05-08,West,Web,Home,2077,25,1
BATCH-004192,2025-05-08,North,Web,Pet Care,8344,155,8
BATCH-004269,2025-05-08,South,Web,Pet Care,7505,120,5
BATCH-004488,2025-05-08,East,Partner,Pet Care,2114,40,1
BATCH-000339,2025-05-09,South,Mobile,Personal Care,10388,173,11
BATCH-000354,2025-05-09,North,Mobile,Pet Care,7935,148,6
BATCH-000715,2025-05-09,West,Retail,Personal Care,7363,146,7
BATCH-000899,2025-05-09,East,Mobile,Personal Care,3460,81,2
BATCH-001183,2025-05-09,North,Partner,Beverages,3122,120,6
BATCH-001548,2025-05-09,North,Retail,Beverages,4981,170,8
BATCH-001803,2025-05-09,South,Partner,Beverages,730,30,1
BATCH-001853,2025-05-09,South,Partner,Personal Care,6968,150,7
BATCH-002135,2025-05-09,East,Retail,Home,16775,192,10
BATCH-002420,2025-05-09,North,Web,Pet Care,14198,195,6
BATCH-002468,2025-05-09,North,Partner,Home,6408,74,2
BATCH-002715,2025-05-09,South,Partner,Home,4352,45,1
BATCH-003011,2025-05-09,West,Partner,Pet Care,14673,200,11
BATCH-003329,2025-05-09,South,Retail,Beverages,3736,135,7
BATCH-003600,2025-05-09,South,Mobile,Grocery,8419,185,12
BATCH-003800,2025-05-09,South,Web,Pet Care,8677,125,5
BATCH-003846,2025-05-09,West,Partner,Beverages,3885,126,3
BATCH-004042,2025-05-09,South,Mobile,Beverages,4107,140,5
BATCH-004288,2025-05-09,West,Partner,Personal Care,5756,118,3
BATCH-004623,2025-05-09,South,Mobile,Home,10150,112,7
BATCH-004861,2025-05-09,East,Mobile,Home,1614,21,1
BATCH-000028,2025-05-10,East,Web,Grocery,7062,182,12
BATCH-000247,2025-05-10,South,Partner,Beverages,4538,176,7
BATCH-000608,2025-05-10,North,Mobile,Grocery,3438,92,6
BATCH-000796,2025-05-10,West,Retail,Personal Care,5747,108,4
BATCH-000965,2025-05-10,East,Web,Home,10573,148,7
BATCH-001734,2025-05-10,East,Mobile,Home,14583,145,8
BATCH-002357,2025-05-10,South,Mobile,Grocery,3532,95,6
BATCH-002474,2025-05-10,West,Retail,Grocery,6780,167,9
BATCH-002570,2025-05-10,West,Web,Grocery,3777,73,2
BATCH-002635,2025-05-10,North,Retail,Personal Care,1438,28,1
BATCH-002717,2025-05-10,East,Partner,Beverages,2699,84,4
BATCH-002822,2025-05-10,West,Mobile,Home,16262,199,6
BATCH-003988,2025-05-10,North,Partner,Home,17541,183,3
BATCH-004647,2025-05-10,South,Web,Pet Care,10040,183,11
BATCH-004795,2025-05-10,South,Partner,Home,12194,144,7
BATCH-000319,2025-05-11,West,Retail,Grocery,8019,183,9
BATCH-000360,2025-05-11,East,Partner,Beverages,684,25,1
BATCH-001172,2025-05-11,North,Retail,Beverages,3362,132,4
BATCH-001671,2025-05-11,North,Partner,Home,7946,89,1
BATCH-002007,2025-05-11,East,Web,Beverages,3866,133,5
BATCH-002237,2025-05-11,West,Mobile,Grocery,2732,75,3
BATCH-002472,2025-05-11,South,Retail,Grocery,5620,138,6
BATCH-002563,2025-05-11,South,Retail,Beverages,4409,152,4
BATCH-002882,2025-05-11,East,Web,Home,5623,68,4
BATCH-004229,2025-05-11,East,Partner,Grocery,8149,185,6
BATCH-004857,2025-05-11,West,Retail,Personal Care,2873,67,3
BATCH-004925,2025-05-11,East,Retail,Grocery,6058,144,7
BATCH-000006,2025-05-12,East,Mobile,Beverages,3241,134,9
BATCH-000526,2025-05-12,East,Partner,Beverages,522,20,1
BATCH-001410,2025-05-12,West,Mobile,Grocery,8840,180,6
BATCH-002163,2025-05-12,North,Mobile,Pet Care,3727,60,3
BATCH-003582,2025-05-12,East,Mobile,Home,16641,177,6
BATCH-003928,2025-05-12,West,Web,Home,3977,51,2
BATCH-004095,2025-05-12,East,Mobile,Grocery,917,20,1
BATCH-004280,2025-05-12,North,Partner,Beverages,3936,150,6
BATCH-000414,2025-05-13,North,Partner,Home,12403,159,3
BATCH-000546,2025-05-13,West,Partner,Grocery,5294,102,5
BATCH-000763,2025-05-13,West,Partner,Home,13985,157,6
BATCH-000855,2025-05-13,West,Retail,Home,6580,79,2
BATCH-001196,2025-05-13,East,Web,Personal Care,6721,151,4
BATCH-001500,2025-05-13,South,Partner,Pet Care,7069,116,6
BATCH-002196,2025-05-13,South,Partner,Home,3683,52,2
BATCH-002454,2025-05-13,East,Web,Grocery,4544,89,3
BATCH-002712,2025-05-13,East,Web,Grocery,4387,119,7
BATCH-002861,2025-05-13,East,Mobile,Home,4960,55,1
BATCH-003217,2025-05-13,North,Web,Grocery,6871,153,10
BATCH-004289,2025-05-13,East,Partner,Pet Care,4244,67,3
BATCH-004541,2025-05-13,South,Mobile,Personal Care,4079,68,4
BATCH-000201,2025-05-14,North,Web,Grocery,4935,123,4
BATCH-000204,2025-05-14,West,Mobile,Personal Care,7610,140,7
BATCH-000333,2025-05-14,West,Mobile,Grocery,5072,115,4
BATCH-000635,2025-05-14,North,Retail,Beverages,1752,66,4
BATCH-001359,2025-05-14,East,Mobile,Pet Care,7199,130,4
BATCH-001442,2025-05-14,West,Mobile,Beverages,2271,69,2
BATCH-001534,2025-05-14,North,Retail,Beverages,5273,160,4
BATCH-002160,2025-05-14,South,Partner,Beverages,1895,74,1
BATCH-002382,2025-05-14,West,Partner,Home,10017,117,2
BATCH-002469,2025-05-14,East,Web,Home,9974,100,6
BATCH-003578,2025-05-14,West,Partner,Personal Care,3712,69,4
BATCH-003768,2025-05-14,South,Mobile,Beverages,4981,200,7
BATCH-003845,2025-05-14,East,Retail,Grocery,1150,28,1
BATCH-003921,2025-05-14,West,Mobile,Beverages,2454,88,5
BATCH-004797,2025-05-14,North,Retail,Beverages,4536,152,8
BATCH-004891,2025-05-14,East,Mobile,Personal Care,5504,127,3
BATCH-000051,2025-05-15,East,Web,Personal Care,5940,138,5
BATCH-000505,2025-05-15,North,Retail,Beverages,1393,56,1
BATCH-001136,2025-05-15,West,Retail,Pet Care,8933,124,2
BATCH-001192,2025-05-15,South,Retail,Home,4721,48,1
BATCH-001752,2025-05-15,East,Mobile,Home,16597,165,4
BATCH-002061,2025-05-15,North,Partner,Grocery,6510,144,8
BATCH-002667,2025-05-15,West,Retail,Home,19708,198,10
BATCH-004256,2025-05-15,South,Retail,Grocery,1081,24,1
BATCH-004389,2025-05-15,South,Partner,Personal Care,6564,119,5
BATCH-004435,2025-05-15,West,Web,Personal Care,4853,110,3
BATCH-004519,2025-05-15,West,Retail,Home,6823,77,2
BATCH-004839,2025-05-15,East,Partner,Beverages,2949,123,3
BATCH-000022,2025-05-16,East,Web,Grocery,5862,127,3
BATCH-000614,2025-05-16,South,Partner,Personal Care,1254,21,1
BATCH-001935,2025-05-16,North,Web,Pet Care,2450,38,2
BATCH-002749,2025-05-16,East,Retail,Pet Care,4853,76,3
BATCH-002973,2025-05-16,North,Retail,Beverages,4389,135,2
BATCH-003546,2025-05-16,South,Mobile,Beverages,4883,163,10
BATCH-003891,2025-05-16,East,Web,Home,12197,165,5
BATCH-003906,2025-05-16,West,Partner,Personal Care,6132,121,6
BATCH-004163,2025-05-16,South,Mobile,Grocery,3307,88,5
BATCH-004203,2025-05-16,East,Mobile,Pet Care,3349,47,3
BATCH-004273,2025-05-16,West,Mobile,Grocery,3112,60,3
BATCH-004648,2025-05-16,South,Partner,Grocery,5476,129,5
BATCH-004658,2025-05-16,North,Partner,Pet Care,7338,105,4
BATCH-004685,2025-05-16,South,Web,Personal Care,7640,168,4
BATCH-004814,2025-05-16,South,Mobile,Grocery,5398,108,7
BATCH-000186,2025-05-17,East,Mobile,Grocery,3627,80,4
BATCH-000229,2025-05-17,West,Retail,Grocery,6014,145,2
BATCH-000592,2025-05-17,South,Mobile,Grocery,4439,98,5
BATCH-000947,2025-05-17,North,Partner,Pet Care,7175,110,5
BATCH-001660,2025-05-17,West,Retail,Beverages,1244,42,2
BATCH-001774,2025-05-17,West,Mobile,Pet Care,8399,116,5
BATCH-001880,2025-05-17,North,Mobile,Grocery,8359,194,6
BATCH-003072,2025-05-17,East,Mobile,Home,14108,168,10
BATCH-003172,2025-05-17,West,Retail,Pet Care,9806,148,4
BATCH-003275,2025-05-17,North,Mobile,Personal Care,4877,113,7
BATCH-003355,2025-05-17,West,Web,Pet Care,10585,143,5
BATCH-003386,2025-05-17,East,Partner,Grocery,7218,197,8
BATCH-004465,2025-05-17,South,Web,Beverages,4071,137,6
BATCH-004912,2025-05-17,East,Mobile,Personal Care,6784,112,3
BATCH-004913,2025-05-17,West,Retail,Beverages,4968,182,2
BATCH-000165,2025-05-18,South,Retail,Beverages,2970,104,3
BATCH-000516,2025-05-18,East,Web,Beverages,3197,108,7
BATCH-000805,2025-05-18,North,Partner,Pet Care,4808,72,4
BATCH-001034,2025-05-18,South,Web,Grocery,5052,98,4
BATCH-001040,2025-05-18,South,Web,Home,13917,179,9
BATCH-001588,2025-05-18,East,Partner,Grocery,1230,29,0
BATCH-002302,2025-05-18,North,Retail,Pet Care,3768,72,3
BATCH-002441,2025-05-18,West,Web,Pet Care,6100,83,4
BATCH-002574,2025-05-18,East,Web,Personal Care,9164,195,5
BATCH-002588,2025-05-18,West,Web,Pet Care,6455,111,6
BATCH-002776,2025-05-18,West,Web,Grocery,6088,157,6
BATCH-003336,2025-05-18,West,Mobile,Personal Care,9852,182,9
BATCH-003408,2025-05-18,West,Mobile,Personal Care,5305,87,2
BATCH-003418,2025-05-18,North,Partner,Grocery,7646,151,4
BATCH-003728,2025-05-18,West,Web,Pet Care,8622,116,4
BATCH-003777,2025-05-18,East,Mobile,Home,14566,163,7
BATCH-004198,2025-05-18,North,Web,Beverages,2503,108,5
BATCH-004224,2025-05-18,West,Web,Pet Care,12009,186,11
BATCH-004274,2025-05-18,North,Mobile,Home,2358,27,1
BATCH-004915,2025-05-18,South,Partner,Beverages,1774,55,1
BATCH-000478,2025-05-19,West,Partner,Grocery,2124,56,1
BATCH-001319,2025-05-19,South,Retail,Personal Care,8109,134,2
BATCH-001322,2025-05-19,East,Mobile,Home,7676,102,3
BATCH-002060,2025-05-19,South,Partner,Home,4798,53,1
BATCH-002642,2025-05-19,North,Retail,Home,7124,85,5
BATCH-003216,2025-05-19,North,Retail,Grocery,5083,112,3
BATCH-003723,2025-05-19,North,Partner,Personal Care,904,20,1
BATCH-003872,2025-05-19,South,Retail,Grocery,2809,63,1
BATCH-003949,2025-05-19,South,Partner,Pet Care,7163,120,2
BATCH-004057,2025-05-19,West,Web,Pet Care,9761,146,7
BATCH-000249,2025-05-20,South,Web,Personal Care,8318,159,4
BATCH-000277,2025-05-20,East,Mobile,Beverages,3831,122,4
BATCH-000286,2025-05-20,South,Mobile,Pet Care,8127,119,6
BATCH-000506,2025-05-20,West,Partner,Home,18892,190,6
BATCH-001082,2025-05-20,North,Retail,Personal Care,5143,105,5
BATCH-001490,2025-05-20,West,Web,Home,9422,117,6
BATCH-002004,2025-05-20,East,Partner,Personal Care,6493,133,4
BATCH-002206,2025-05-20,North,Partner,Beverages,2059,74,1
BATCH-002268,2025-05-20,North,Retail,Pet Care,1227,20,1
BATCH-002506,2025-05-20,West,Partner,Grocery,4280,108,2
BATCH-002625,2025-05-20,East,Partner,Pet Care,1497,22,1
BATCH-002996,2025-05-20,West,Partner,Pet Care,7453,117,5
BATCH-003409,2025-05-20,North,Partner,Home,8486,99,3
BATCH-003658,2025-05-20,North,Partner,Pet Care,6214,104,1
BATCH-004122,2025-05-20,East,Web,Home,2897,31,2
BATCH-004914,2025-05-20,South,Retail,Beverages,3689,160,4
BATCH-000213,2025-05-21,East,Web,Beverages,4570,159,5
BATCH-001285,2025-05-21,North,Retail,Home,5694,62,1
BATCH-001423,2025-05-21,East,Partner,Beverages,5230,172,10
BATCH-002264,2025-05-21,South,Partner,Personal Care,9890,193,4
BATCH-002662,2025-05-21,East,Mobile,Pet Care,6098,118,6
BATCH-002740,2025-05-21,East,Partner,Home,4684,59,2
BATCH-003230,2025-05-21,South,Partner,Home,3866,51,1
BATCH-004825,2025-05-21,West,Web,Beverages,3376,121,8
BATCH-000012,2025-05-22,West,Mobile,Personal Care,9916,164,7
BATCH-000042,2025-05-22,North,Retail,Home,5660,67,3
BATCH-000073,2025-05-22,East,Retail,Grocery,5956,123,5
BATCH-000462,2025-05-22,South,Mobile,Grocery,1494,38,2
BATCH-000574,2025-05-22,East,Partner,Beverages,5571,192,4
BATCH-001990,2025-05-22,East,Retail,Beverages,2291,81,1
BATCH-002121,2025-05-22,East,Web,Grocery,4109,86,5
BATCH-002657,2025-05-22,South,Mobile,Personal Care,7272,143,8
BATCH-003317,2025-05-22,South,Retail,Pet Care,9756,149,8
BATCH-003450,2025-05-22,North,Web,Home,2340,30,2
BATCH-003827,2025-05-22,East,Web,Home,11849,150,4
BATCH-003881,2025-05-22,South,Web,Home,13199,186,9
BATCH-004344,2025-05-22,East,Web,Grocery,8092,157,5
BATCH-004617,2025-05-22,West,Retail,Beverages,4133,146,7
BATCH-004847,2025-05-22,West,Web,Home,15046,190,4
BATCH-000367,2025-05-23,East,Mobile,Personal Care,1907,44,2
BATCH-000802,2025-05-23,North,Mobile,Personal Care,1756,35,2
BATCH-002107,2025-05-23,East,Retail,Home,3725,47,2
BATCH-002178,2025-05-23,North,Retail,Home,9850,103,3
BATCH-002448,2025-05-23,South,Partner,Beverages,4128,138,8
BATCH-003309,2025-05-23,North,Retail,Beverages,3103,125,2
BATCH-003886,2025-05-23,South,Retail,Personal Care,3045,51,2
BATCH-004789,2025-05-23,North,Partner,Beverages,975,41,1
BATCH-000473,2025-05-24,East,Retail,Personal Care,7477,158,5
BATCH-000808,2025-05-24,North,Retail,Pet Care,3902,60,2
BATCH-000891,2025-05-24,West,Mobile,Pet Care,2484,43,3
BATCH-001243,2025-05-24,East,Retail,Pet Care,11144,154,4
BATCH-003104,2025-05-24,North,Partner,Personal Care,4093,82,1
BATCH-003735,2025-05-24,South,Partner,Beverages,763,29,1
BATCH-004202,2025-05-24,East,Retail,Beverages,4310,169,8
BATCH-004382,2025-05-24,North,Web,Grocery,3520,70,4
BATCH-004768,2025-05-24,West,Mobile,Beverages,1040,38,1
BATCH-000349,2025-05-25,West,Retail,Pet Care,4598,85,3
BATCH-000396,2025-05-25,South,Web,Grocery,6117,123,8
BATCH-000605,2025-05-25,West,Partner,Beverages,1797,77,3
BATCH-000801,2025-05-25,North,Mobile,Home,5091,58,4
BATCH-001182,2025-05-25,South,Partner,Grocery,3121,72,3
BATCH-001575,2025-05-25,North,Partner,Pet Care,3575,69,3
BATCH-001667,2025-05-25,North,Web,Beverages,1262,43,1
BATCH-002084,2025-05-25,West,Partner,Pet Care,13358,193,10
BATCH-002109,2025-05-25,South,Retail,Pet Care,2987,45,2
BATCH-003448,2025-05-25,South,Mobile,Beverages,6100,191,9
BATCH-003791,2025-05-25,South,Mobile,Home,12503,149,10
BATCH-004088,2025-05-25,South,Mobile,Pet Care,3843,70,4
BATCH-000056,2025-05-26,North,Retail,Grocery,9536,191,8
BATCH-000581,2025-05-26,South,Mobile,Grocery,793,21,1
BATCH-000636,2025-05-26,North,Web,Grocery,5678,116,6
BATCH-000791,2025-05-26,West,Mobile,Home,3898,55,2
BATCH-001135,2025-05-26,North,Web,Pet Care,7567,115,4
BATCH-001299,2025-05-26,South,Retail,Beverages,2391,94,4
BATCH-001390,2025-05-26,East,Partner,Personal Care,8316,171,3
BATCH-001789,2025-05-26,South,Web,Grocery,5573,128,3
BATCH-002964,2025-05-26,North,Retail,Beverages,3834,166,9
BATCH-003070,2025-05-26,South,Web,Personal Care,5386,117,7
BATCH-003262,2025-05-26,West,Retail,Home,9506,129,5
BATCH-004738,2025-05-26,West,Web,Pet Care,11851,173,5
BATCH-000112,2025-05-27,East,Retail,Pet Care,3267,48,1
BATCH-000425,2025-05-27,East,Partner,Pet Care,10504,175,3
BATCH-000830,2025-05-27,West,Web,Beverages,5326,166,9
BATCH-001224,2025-05-27,West,Mobile,Grocery,7929,160,8
BATCH-001959,2025-05-27,South,Web,Home,2851,30,1
BATCH-002113,2025-05-27,West,Partner,Personal Care,4837,111,2
BATCH-002467,2025-05-27,North,Web,Home,13363,170,6
BATCH-002487,2025-05-27,East,Partner,Pet Care,3183,54,1
BATCH-003034,2025-05-27,North,Mobile,Home,3835,52,3
BATCH-003047,2025-05-27,East,Web,Grocery,6133,149,4
BATCH-003145,2025-05-27,West,Retail,Pet Care,6590,109,3
BATCH-003330,2025-05-27,South,Partner,Beverages,4730,183,6
BATCH-003425,2025-05-27,West,Mobile,Home,5408,67,4
BATCH-003493,2025-05-27,East,Retail,Personal Care,2123,39,2
BATCH-003787,2025-05-27,North,Mobile,Personal Care,7649,146,9
BATCH-004290,2025-05-27,South,Partner,Home,16476,183,10
BATCH-004545,2025-05-27,South,Mobile,Personal Care,9072,182,6
BATCH-004656,2025-05-27,West,Web,Pet Care,8830,127,8
BATCH-004742,2025-05-27,North,Mobile,Grocery,2298,62,4
BATCH-000258,2025-05-28,West,Web,Personal Care,10046,186,11
BATCH-000479,2025-05-28,North,Retail,Pet Care,5638,100,4
BATCH-000610,2025-05-28,South,Mobile,Beverages,5423,183,6
BATCH-000619,2025-05-28,West,Mobile,Grocery,5501,140,8
BATCH-001100,2025-05-28,South,Retail,Beverages,1290,56,3
BATCH-001213,2025-05-28,East,Retail,Beverages,4291,158,4
BATCH-001360,2025-05-28,East,Mobile,Grocery,3219,64,3
BATCH-001397,2025-05-28,North,Mobile,Pet Care,5533,83,3
BATCH-001469,2025-05-28,West,Mobile,Pet Care,10432,156,4
BATCH-001825,2025-05-28,West,Web,Pet Care,7572,136,3
BATCH-002586,2025-05-28,West,Mobile,Pet Care,7629,136,8
BATCH-003234,2025-05-28,West,Mobile,Personal Care,941,21,1
BATCH-003710,2025-05-28,West,Retail,Beverages,2771,105,4
BATCH-003836,2025-05-28,North,Partner,Personal Care,7420,145,5
BATCH-004354,2025-05-28,West,Partner,Pet Care,1670,32,1
BATCH-000014,2025-05-29,South,Web,Grocery,6696,178,7
BATCH-001246,2025-05-29,North,Web,Personal Care,8281,136,4
BATCH-001274,2025-05-29,North,Web,Pet Care,12023,190,8
BATCH-001755,2025-05-29,North,Partner,Grocery,7234,172,7
BATCH-002227,2025-05-29,South,Web,Beverages,5829,177,8
BATCH-002394,2025-05-29,East,Partner,Pet Care,11466,156,2
BATCH-002411,2025-05-29,West,Web,Personal Care,8203,176,10
BATCH-002845,2025-05-29,East,Retail,Home,13530,187,7
BATCH-002896,2025-05-29,South,Partner,Personal Care,8117,169,7
BATCH-003185,2025-05-29,North,Retail,Pet Care,5418,87,3
BATCH-003558,2025-05-29,North,Web,Home,3665,48,2
BATCH-003763,2025-05-29,East,Mobile,Home,5806,76,5
BATCH-004035,2025-05-29,East,Partner,Home,13843,172,10
